date,Co21EmisFR,Co21EmisUK,Co22EmisFR,Co22EmisUK
2020-10-01 05:31:00,20.384,38.568016666666665,20.384,37.64608143722222
2020-10-01 05:32:00,20.384,38.394962962962886,20.384,37.443102411851775
2020-10-01 05:33:00,20.272000000000002,33.894909999999996,20.272000000000002,32.913112534999996
2020-10-01 05:34:00,20.16,29.28091333333333,20.16,28.26916736222222
2020-10-01 05:35:00,20.16,29.30373333333333,20.16,28.262027263888886
2020-10-01 05:36:00,15.791999999999998,29.37792,15.791999999999998,28.306242239999996
2020-10-01 05:37:00,14.896,29.366516666666666,14.896,28.26485562388889
2020-10-01 05:38:00,16.464,29.533985185185113,16.464,28.402329267407335
2020-10-01 05:39:00,19.152,29.58351,19.152,28.421847615
2020-10-01 05:40:00,19.152,29.315133333333335,19.152,28.123452888888888
2020-10-01 05:41:00,19.152,29.475066666666667,19.152,28.253356570555557
2020-10-01 05:42:00,19.152,29.532220000000002,19.152,28.28046866
2020-10-01 05:43:00,19.040000000000003,29.246526666666668,19.040000000000003,27.96472249055556
2020-10-01 05:44:00,18.927999999999997,29.263644444444502,18.927999999999997,27.951775840000057
2020-10-01 05:45:00,18.927999999999997,29.275049999999997,18.927999999999997,27.933105375
2020-10-01 05:46:00,18.950533333333333,29.074900000000003,18.950533333333333,27.702867762222223
2020-10-01 05:47:00,18.8608,29.149176666666666,18.8608,27.74704522388889
2020-10-01 05:48:00,17.422,29.189159999999998,17.422,27.75691776
2020-10-01 05:49:00,14.966933333333333,29.3874407407407,14.966933333333333,27.92507611129626
2020-10-01 05:50:00,14.984666666666667,29.063166666666667,14.984666666666667,27.570668055555554
2020-10-01 05:51:00,15.0024,29.223339999999997,15.0024,27.700695815
2020-10-01 05:52:00,14.907200000000001,29.347318518518538,14.907200000000001,27.794517167407424
2020-10-01 05:53:00,11.080533333333333,29.32057,11.080533333333333,27.737599890555558
2020-10-01 05:54:00,11.0936,29.30908,11.0936,27.69592954
2020-10-01 05:55:00,11.106666666666667,29.307129629629706,11.106666666666667,27.66378722685193
2020-10-01 05:56:00,11.119733333333334,31.726586666666666,11.119733333333334,30.053040728888888
2020-10-01 05:57:00,11.1328,38.86659,11.1328,37.162828935
2020-10-01 05:58:00,11.373333333333335,38.719386666666665,11.373333333333335,36.98539888222222
2020-10-01 05:59:00,11.500533333333331,40.13702,11.500533333333331,38.37279390388888
2020-10-01 06:00:00,11.514,40.018666666666725,11.514,38.22419066666672
2020-10-01 06:01:00,14.837333333333335,39.34402333333333,14.778809564444446,37.33028715
2020-10-01 06:02:00,17.8256,38.818239999999996,17.708415724444446,36.5851588
2020-10-01 06:03:00,17.5032,37.59428888888881,17.327218480000003,35.141777838888814
2020-10-01 06:04:00,17.409066666666664,39.14312,17.174151164444446,36.47109426666667
2020-10-01 06:05:00,17.314666666666668,37.050266666666666,17.020680444444444,34.15864141666667
2020-10-01 06:06:00,17.334799999999998,35.852039999999995,16.981606319999997,32.7407304
2020-10-01 06:07:00,17.24,35.53747777777772,16.827462124444445,32.206398994444385
2020-10-01 06:08:00,17.14493333333333,39.035626666666666,16.672914524444444,35.48469386666667
2020-10-01 06:09:00,17.1648,38.37121,16.63316352,34.60033835
2020-10-01 06:10:00,17.069333333333336,36.21461904761903,16.477942444444444,32.22372371428569
2020-10-01 06:11:00,17.08906666666667,38.35158333333334,16.437784631111114,34.14057948333333
2020-10-01 06:12:00,16.993199999999998,41.2036,16.28189008,36.7724028
2020-10-01 06:13:00,17.0128,51.04026666666667,16.241325457777776,46.38879128333333
2020-10-01 06:14:00,17.0324,48.76974074074078,16.200624097777776,43.897902340740785
2020-10-01 06:15:00,17.052,47.696250000000006,16.159786,42.603963750000005
2020-10-01 06:16:00,17.0324,47.360400000000006,16.08179896888889,42.04758106666667
2020-10-01 06:17:00,17.0128,46.61217407407405,16.003948675555556,41.07873762407405
2020-10-01 06:18:00,15.2592,46.82637999999999,14.192235120000001,41.0722412
2020-10-01 06:19:00,15.241600000000002,43.22738666666667,14.116658302222223,37.25246068333333
2020-10-01 06:20:00,15.224,39.678799999999995,14.041218222222222,33.483002
2020-10-01 06:21:00,17.3952,39.859159999999996,16.15471488,33.44240515
2020-10-01 06:22:00,19.561333333333334,39.632703703703626,18.26328160888889,32.9949071703703
2020-10-01 06:23:00,19.538666666666668,39.71905666666667,18.183185075555556,32.860133616666666
2020-10-01 06:24:00,19.516000000000002,39.69216,18.10322528,32.612025599999996
2020-10-01 06:25:00,19.493333333333336,39.5020185185186,18.023402222222224,32.20058793518527
2020-10-01 06:26:00,19.356133333333332,39.60375333333334,17.82918256888889,32.08094173333333
